sentence,tag
"['the', 'etiology', 'of', 'neurotoxicity', 'in', 'our', 'two', 'patients', 'remains', 'unclear', ';', 'however', ',', 'as', 'cap', 'is', 'rapidly', 'metabolized', 'to', '5', '-', 'fu', 'in', 'patients', 'with', 'normal', 'liver', 'function', ',', 'it', 'is', 'likely', 'that', '5', '-', 'fu', 'or', 'its', 'active', 'metabolites', '(', 'fluoro', '-', 'beta', '-', 'alanine', ')', 'were', 'contributing', 'factors', '.']","['O', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'O', 'O']"
"['diazepam', 'use', 'by', 'pregnant', 'women', 'can', 'be', 'associated', 'with', 'a', 'later', 'presentation', 'of', 'withdrawal', 'symptoms', 'in', 'the', 'neonate', 'than', 'that', 'induced', 'by', 'the', 'use', 'of', 'other', 'drugs', '.']","['I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['objectives', ':', 'to', 'describe', 'the', 'presentation', 'and', 'treatment', 'of', 'acute', 'isoniazid', '(', 'inh', ')', 'neurotoxicity', 'appearing', 'at', 'an', 'inner', '-', 'city', 'municipal', 'hospital', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['a', '53', '-', 'year', '-', 'old', 'male', ',', 'without', 'any', 'prior', 'history', 'of', 'psychosis', ',', 'developed', 'schizophrenia', '4', 'days', 'after', 'starting', 'low', '-', 'dose', 'bromocriptine', 'therapy', 'for', 'a', 'macroprolactinoma', '.']","['O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'O', 'I-Background', 'I-Background', 'I-Background', 'O', 'O', 'I-Background', 'O', 'O', 'I-Problem', 'I-Other', 'I-Other', 'I-Other', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Problem', 'O']"
"['she', 'manifested', 'all', 'the', 'clinical', 'symptoms', 'and', 'signs', 'of', 'caffeine', 'toxicity', '.']","['O', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'I-Treatment', 'I-Problem', 'O']"
"['in', 'this', 'case', 'report', ',', 'we', 'present', 'clinical', 'and', 'laboratory', 'findings', 'of', 'a', 'case', 'with', 'chronic', 'hepatitis', 'b', 'that', 'developed', 'acute', 'dystonia', 'soon', 'after', 'the', 'first', 'dose', 'of', 'pegylated', 'interferon', 'alpha', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Background', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O']"
"['severe', 'acute', 'encephalopathy', 'following', 'inadvertent', 'intrathecal', 'doxorubicin', 'administration', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O']"
"['this', 'phase', '3', ',', 'randomized', ',', 'double', '-', 'blind', '1', '-', 'yr', 'study', 'assessed', 'the', 'effects', 'of', 'combined', 'rlx', 'and', 'aln', 'in', '331', 'postmenopausal', 'women', 'with', 'osteoporosis', '(', 'femoral', 'neck', 'bmd', 't', '-', 'score', ',', 'less', 'than', '-', '2', ')', '.']","['O', 'O', 'O', 'O', 'I-Test', 'O', 'I-Test', 'I-Test', 'I-Test', 'I-Test', 'I-Test', 'I-Test', 'I-Test', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'I-Background', 'I-Background', 'O', 'I-Problem', 'O', 'I-Background', 'I-Test', 'I-Test', 'I-Test', 'I-Test', 'I-Test', 'O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'O', 'O']"
"['thus', 'cabergoline', 'may', 'cause', 'similar', 'pleuropulmonary', 'abnormalities', 'to', 'bromocriptine', '.']","['O', 'I-Treatment', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'O']"
"['terlipressin', '-', 'induced', 'ventricular', 'arrhythmia', '.']","['I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'O']"
"['we', 'report', 'a', 'case', 'of', 'radiotherapy', '-', 'enhanced', 'aminoglutethimide', 'skin', 'toxicity', 'in', 'a', 'patient', 'with', 'metastatic', 'breast', 'cancer', '.']","['O', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O']"
"['conclusion', ':', 'zidovudine', 'is', 'well', 'a', 'known', 'cause', 'of', 'anaemia', 'and', 'thus', 'should', 'be', 'used', 'with', 'caution', 'in', 'the', 'initiation', 'of', 'antiretroviral', 'therapy', '.']","['O', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['to', 'the', 'best', 'of', 'our', 'knowledge', ',', 'corneoscleral', 'melting', 'in', 'the', 'first', 'postoperative', 'week', 'after', 'a', 'single', 'intraoperative', 'application', 'of', 'mitomycin', 'c', 'has', 'not', 'been', 'reported', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'O', 'O']"
"['ulcer', 'became', 'worse', 'after', 'tobramycin', 'and', 'gentamycin', 'treatment', 'for', '2', 'days', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O']"
"['soon', 'after', 'its', 'introduction', 'in', '1952', ',', 'chlorpromazine', 'was', 'noted', 'to', 'induce', 'symptoms', 'resembling', 'parkinson', ""'"", 's', 'disease', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O']"
"['we', 'describe', 'a', 'patient', 'with', 'transitional', 'cell', 'carcinoma', 'of', 'the', 'renal', 'pelvis', 'who', 'developed', 'respiratory', 'dysfunction', 'and', 'an', 'abnormal', 'chest', 'x', '-', 'ray', 'with', 'diffuse', 'interstitial', 'opacities', 'while', 'on', 'chemotherapy', 'with', 'piritrexim', ',', 'a', 'methotrexate', 'analog', '.']","['O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O']"
"['hepatotoxic', 'effects', 'in', 'a', 'child', 'receiving', 'valproate', 'and', 'carnitine', '.']","['I-Problem', 'I-Problem', 'O', 'O', 'I-Background', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O']"
"['three', 'distinct', 'types', 'of', 'minocycline', '-', 'induced', 'cutaneous', 'pigmentation', 'have', 'been', 'described', '.']","['O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O']"
"['he', 'was', 'later', 'skin', 'tested', 'to', 'confirm', 'allergy', 'to', 'mtx', '.']","['O', 'O', 'O', 'O', 'I-Test', 'O', 'O', 'I-Problem', 'O', 'I-Treatment', 'O']"
"['since', 'tamoxifen', 'therapy', 'can', 'induce', 'endometrial', 'disorders', ',', 'surveillance', 'schemes', 'of', 'women', 'taking', 'tamoxifen', 'have', 'been', 'recommended', '.']","['O', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Background', 'O', 'O', 'O', 'O', 'O', 'O']"
"['exacerbation', 'of', '5', '-', 'fu', 'dermatologic', 'toxicities', 'in', 'patients', 'with', 'preexisting', 'conditions', 'suggests', 'the', 'importance', 'of', 'aggressive', 'ocular', 'prophylaxis', ',', 'using', 'frequent', 'ocular', 'lubrication', 'and', 'topical', 'steroid', 'preparations', 'with', 'concurrent', 'medical', 'management', 'of', 'pre', '-', 'existing', 'dermatologic', 'conditions', '.']","['O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['the', 'zinc', '/', 'o', '-', 'cymen', '-', '5', '-', 'ol', 'system', 'has', 'direct', 'antimicrobial', 'effects', 'and', 'inhibits', 'oral', 'disease', '-', 'related', 'processes', '.']","['O', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O']"
"['children', 'with', 'acute', 'lymphoblastic', 'leukemia', '(', 'all', ')', ',', 'treated', 'with', 'l', '-', 'asparaginase', 'are', 'at', 'risk', 'for', 'cerebral', 'thrombosis', 'or', 'hemorrhage', 'because', 'of', 'coagulation', 'protein', 'deficiencies', '.']","['I-Background', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O']"
"['to', 'report', 'a', 'case', 'of', 'increased', 'international', 'normalized', 'ratio', '(', 'inr', ')', 'in', 'a', 'geriatric', 'patient', 'receiving', 'warfarin', 'and', 'ropinirole', '.']","['O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'O', 'O', 'I-Background', 'O', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O']"
"['she', 'had', 'been', 'treated', 'by', 'carbamazepine', '1000', 'mg', '/', 'day', 'for', 'neuropathic', 'pain', 'for', '2', 'years', 'without', 'clinical', 'or', 'laboratory', 'signs', 'of', 'toxicity', '.']","['O', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Other', 'I-Other', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['purpose', ':', 'to', 'describe', 'bilateral', 'corneal', 'endothelial', 'dysfunction', 'in', 'a', 'patient', 'with', 'parkinson', 'disease', 'who', 'was', 'treated', 'with', 'long', '-', 'term', 'amantadine', '.']","['O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Other', 'I-Other', 'I-Other', 'I-Treatment', 'O']"
"['the', 'authors', 'report', 'a', 'further', 'case', 'of', 'methimazole', '-', 'associated', 'liver', 'damage', 'and', 'present', 'a', 'brief', 'review', 'of', 'eleven', 'previous', 'cases', 'found', 'in', 'the', 'literature', '.']","['O', 'O', 'O', 'O', 'I-Background', 'I-Background', 'O', 'I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Background', 'I-Background', 'O', 'O', 'O', 'O', 'O']"
"['mycophenolate', 'mofetil', '-', 'induced', 'neutropenia', 'in', 'liver', 'transplantation', '.']","['I-Treatment', 'I-Treatment', 'O', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O']"
"['torsades', 'de', 'pointes', 'induced', 'by', 'a', 'combination', 'of', 'garenoxacin', 'and', 'disopyramide', 'and', 'other', 'cytochrome', 'p450', ',', 'family', '3', ',', 'subfamily', 'a', 'polypeptide', '-', '4', '-', 'influencing', 'drugs', 'during', 'hypokalemia', 'due', 'to', 'licorice', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'I-Test', 'I-Test', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O']"
"['levofloxacin', '-', 'induced', 'delirium', 'with', 'psychotic', 'features', '.']","['I-Treatment', 'O', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O']"
"['during', 'the', 'second', 'hospitalization', 'it', 'is', 'possible', 'that', 'antipsychotic', 'treatment', 'combined', 'with', 'an', 'antidepressant', 'caused', 'akathisia', 'or', 'there', 'were', 'symptoms', 'of', 'agitated', 'depression', 'and', 'akathisia', 'present', 'at', 'the', 'same', 'time', ',', 'which', 'is', 'very', 'difficult', 'to', 'determine', 'in', 'everyday', 'clinical', 'practice', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Treatment', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['the', 'case', 'of', 'a', '4', '-', 'year', '-', 'old', 'girl', 'with', 'valproate', '-', 'induced', 'stupor', 'and', 'electroencephalographic', 'pattern', 'of', 'increased', 'fast', 'activity', 'is', 'reported', '.']","['O', 'O', 'O', 'O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'O', 'I-Treatment', 'O', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O']"
"['serotonin', 'toxicity', 'caused', 'by', 'an', 'interaction', 'between', 'fentanyl', 'and', 'paroxetine', '.']","['I-Problem', 'I-Problem', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O']"
"['observations', 'in', 'our', 'patient', 'suggest', 'that', 'the', 'leukoencephalopathy', 'that', 'developed', 'in', 'previously', 'reported', 'patients', 'who', 'received', '5', '-', 'fluorouracil', 'and', 'levamisole', 'may', 'have', 'been', 'caused', 'at', 'least', 'partly', 'by', 'levamisole', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O']"
"['acceleration', 'of', 'ventricular', 'response', 'to', 'atrial', 'flutter', 'after', 'intravenous', 'adenosine', '.']","['I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'I-Treatment', 'O']"
"['the', 'latest', 'covid-19', 'variant', 'appears', 'to', 'be', 'resistant', 'to', 'the', 'initial', 'vaccine', 'formulations', '.']","['O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O']"
"['we', 'report', 'a', '78', '-', 'year', '-', 'old', 'man', 'who', 'had', 'acute', 'unilateral', 'total', 'visual', 'loss', 'after', 'retrogasserian', 'phenol', 'injection', 'for', 'the', 'treatment', 'of', 'trigeminal', 'neuralgia', '.']","['O', 'O', 'O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O']"
"['this', 'confirmed', 'the', 'history', 'of', 'captopril', '-', 'related', 'asthma', '.']","['O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'I-Problem', 'O']"
"['diabetes', 'mellitus', 'was', 'observed', 'in', 'a', 'patient', 'given', 'carbamazepine', '.']","['I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O']"
"['conclusion', ':', 'therapy', 'with', 'indapamide', 'may', 'induce', 'diabetes', 'in', 'essential', 'hypertension', 'patients', '.']","['O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'O']"
"['the', 'patient', 'died', 'of', 'respiratory', 'failure', 'after', '8', 'days', 'of', 'steroid', 'infusion', 'and', 'erlotinib', 'discontinuation', '.']","['O', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'I-Other', 'I-Other', 'I-Other', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'O']"
"['nitrendipine', '-', 'induced', 'gingival', 'hyperplasia', '.']","['I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'O']"
"['the', 'case', 'reported', 'here', 'is', 'of', 'a', 'child', 'given', 'a', 'large', 'dose', 'of', 'intravenous', 'iron', 'sucrose', '(', '16', 'mg', '/', 'kg', ')', 'over', '3', 'hours', ',', 'who', 'subsequently', 'developed', 'features', 'of', 'systemic', 'iron', 'toxicity', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Background', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'I-Other', 'I-Other', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O']"
"['mild', 'serotonin', 'syndrome', 'associated', 'with', 'concurrent', 'linezolid', 'and', 'fluoxetine', '.']","['O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O']"
"['a', 'cause', '-', 'effect', 'relationship', 'to', 'capecitabine', 'was', 'suggested', 'due', 'to', 'resolution', 'of', 'headache', 'with', 'capecitabine', 'withdrawal', 'and', 'reappearance', 'with', 'capecitabine', 'rechallenge', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['this', 'case', 'illustrates', 'the', 'potential', 'decoupling', 'of', 'psa', 'response', 'from', 'disease', 'status', 'in', 'flutamide', 'withdrawal', '.']","['O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O']"
"['the', 'patient', 'expired', 'after', 'seven', 'cycles', 'of', 'treatment', 'had', 'been', 'completed', 'because', 'of', 'pulmonary', 'fibrosis', 'and', 'the', 'drug', 'toxicity', 'of', 'bleomycin', '.']","['O', 'O', 'I-Problem', 'O', 'I-Other', 'I-Other', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O']"
"['methadone', 'is', 'recommended', 'as', 'being', 'free', 'of', 'some', 'of', 'the', 'neuropsychological', 'side', 'effects', 'noticed', 'with', 'morphine', ',', 'which', 'are', 'attributed', 'to', 'active', 'metabolites', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['acute', 'renal', 'failure', 'following', 'intravenous', 'immunoglobulin', 'therapy', 'in', 'a', 'hiv', '-', 'infected', 'patient', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Problem', 'I-Background', 'I-Background', 'O', 'O']"
"['objective', ':', 'to', 'report', 'two', 'cases', 'of', 'fixed', 'drug', 'eruption', 'induced', 'by', 'methylphenidate', '.']","['O', 'O', 'O', 'O', 'O', 'I-Background', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'O']"
"['following', 'are', 'two', 'clinical', 'case', 'reports', 'demonstrating', 'profound', 'cerebral', 'edema', 'associated', 'with', 'implantation', 'of', 'gliadel', 'wafers', '.']","['O', 'O', 'O', 'I-Background', 'I-Background', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'O']"
"['furosemide', '-', 'associated', 'fever', '.']","['I-Treatment', 'O', 'O', 'I-Problem', 'O']"
"['drug', 'resistant', 'tuberculosis', 'requires', 'more', 'complex', 'and', 'longer', 'treatment', 'with', 'alternative', 'substances', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Other', 'O', 'I-Other', 'I-Other', 'O', 'I-Treatment', 'I-Treatment', 'O']"
"['background', ':', 'methotrexate', '(', 'mtx', ')', 'may', 'induce', 'liver', 'damage', ',', 'which', 'in', 'some', 'psoriatics', 'will', 'lead', 'to', 'fibrosis', 'or', 'cirrhosis', '.']","['O', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'I-Problem', 'O']"
"['drug', '-', 'induced', 'psychosis', 'resulted', 'from', 'the', 'administration', 'of', 'quinacrine', 'hydrochloride', 'at', 'a', 'dosage', 'of', '100', 'mg', 'twice', 'daily', 'for', 'the', 'treatment', 'of', 'discoid', 'lupus', '.']","['O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Other', 'I-Other', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O']"
"['the', 'authors', 'performed', 'a', 'literature', 'search', 'using', 'pubmed', 'and', 'the', 'search', 'terms', '""', 'gemcitabine', '""', 'and', '""', 'radiation', 'recall', '""', 'to', 'find', 'prior', 'cases', 'of', 'radiation', 'recall', 'attributed', 'to', 'gemcitabine', '.']","['O', 'O', 'O', 'O', 'I-Test', 'I-Test', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Background', 'I-Background', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'O']"
"['ciprofloxacin', '-', 'induced', 'toxic', 'epidermal', 'necrolysis', 'in', 'a', 'patient', 'with', 'systemic', 'lupus', 'erythematosus', '.']","['I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O']"
"['the', 'reversal', 'of', 'heparin', 'by', 'protamine', 'may', 'cause', 'severe', 'hemodynamic', 'deterioration', ',', 'characterized', 'by', 'systemic', 'hypotension', ',', 'pulmonary', 'hypertension', ',', 'and', 'bronchoconstriction', '.']","['O', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Problem', 'O']"
"['these', 'findings', 'suggest', 'that', 'bicytopenia', 'in', 'this', 'patient', 'was', 'caused', 'by', 'd', '-', 'pen', 'and', 'may', 'be', 'due', 'to', 'different', 'sensitivities', 'in', 'the', 'hematopoietic', 'lineage', '.']","['O', 'O', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
